Mesure (Unité de mesure combinée)_x,Domaine,Année,Nombre d'emplois,Mesure (Unité de mesure combinée)_y,Paramètre,Valeur
Emploi dans les activités de l'économie verte,Activités périphériques,2019,419042.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les activités de l'économie verte,Activités périphériques,2019,419042.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2019,31735.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2019,31735.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2019,31735.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les activités de l'économie verte,Transports longue distance,2019,284804.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les activités de l'économie verte,Transports longue distance,2019,284804.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les activités de l'économie verte,Transports longue distance,2019,284804.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2019,102502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2019,102502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2019,102502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2019,126342.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2019,126342.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2019,126342.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Maîtrise de l'énergie,2019,106985.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Maîtrise de l'énergie,2019,106985.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Maîtrise de l'énergie,2019,106985.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Energies renouvelables,2019,84962.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Energies renouvelables,2019,84962.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Energies renouvelables,2019,84962.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Collecte et traitement des déchets,2019,101353.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Collecte et traitement des déchets,2019,101353.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Collecte et traitement des déchets,2019,101353.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Gestion des eaux usées,2019,54721.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Gestion des eaux usées,2019,54721.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Gestion des eaux usées,2019,54721.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2019,45201.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2019,45201.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2019,45201.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2019,29583.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2019,29583.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2019,29583.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2019,29570.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2019,29570.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2019,29570.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,R & D environnementale,2019,23383.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,R & D environnementale,2019,23383.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,R & D environnementale,2019,23383.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Ingénierie environnementale,2019,12536.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Ingénierie environnementale,2019,12536.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Ingénierie environnementale,2019,12536.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Protection de l'air extérieur,2019,9342.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Protection de l'air extérieur,2019,9342.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Protection de l'air extérieur,2019,9342.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Gestion durable de la forêt,2019,10288.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Gestion durable de la forêt,2019,10288.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Gestion durable de la forêt,2019,10288.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Lutte contre le bruit,2019,4234.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Lutte contre le bruit,2019,4234.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Lutte contre le bruit,2019,4234.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Gestion des ressources en eau,2019,4820.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Gestion des ressources en eau,2019,4820.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Gestion des ressources en eau,2019,4820.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les éco-activités ,Protection contre les radiations,2019,3072.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Emploi dans les éco-activités ,Protection contre les radiations,2019,3072.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Emploi dans les éco-activités ,Protection contre les radiations,2019,3072.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2019,1.59,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2019,1.59,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2019,1.59,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2019,19.12,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2019,19.12,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2019,19.12,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2019,79.29,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.59
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2019,79.29,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.12
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2019,79.29,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.29
Emploi dans les activités de l'économie verte,Eco-activités,2020,666845.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Eco-activités,2020,666845.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Eco-activités,2020,666845.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Protection de l'environnement,2020,343500.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Protection de l'environnement,2020,343500.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Protection de l'environnement,2020,343500.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Air,2020,11502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Air,2020,11502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Air,2020,11502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Eaux_usées,2020,53489.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Eaux_usées,2020,53489.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Eaux_usées,2020,53489.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Déchets,2020,100253.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Déchets,2020,100253.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Déchets,2020,100253.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Déchets_radio,2020,3275.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Déchets_radio,2020,3275.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Déchets_radio,2020,3275.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2020,139586.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2020,139586.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2020,139586.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Bruit,2020,4389.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Bruit,2020,4389.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Bruit,2020,4389.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2020,31007.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2020,31007.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2020,31007.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2020,241882.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2020,241882.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2020,241882.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,gestion_eau,2020,3955.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,gestion_eau,2020,3955.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,gestion_eau,2020,3955.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,gestion_forêt,2020,10590.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,gestion_forêt,2020,10590.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,gestion_forêt,2020,10590.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,recup,2020,28536.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,recup,2020,28536.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,recup,2020,28536.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,EnR,2020,94943.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,EnR,2020,94943.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,EnR,2020,94943.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Maîtrise énergie,2020,103858.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Maîtrise énergie,2020,103858.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Maîtrise énergie,2020,103858.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Activités transversales,2020,81464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Activités transversales,2020,81464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Activités transversales,2020,81464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Ingénierie,2020,12338.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Ingénierie,2020,12338.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Ingénierie,2020,12338.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,R&D,2020,23323.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,R&D,2020,23323.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,R&D,2020,23323.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Serv gaux,2020,45803.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Serv gaux,2020,45803.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Serv gaux,2020,45803.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Activités périphériques,2020,397608.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Activités périphériques,2020,397608.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Activités périphériques,2020,397608.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2020,35471.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2020,35471.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2020,35471.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Transports longue distance,2020,261111.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Transports longue distance,2020,261111.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Transports longue distance,2020,261111.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2020,101026.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2020,101026.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2020,101026.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2020,139586.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2020,139586.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2020,139586.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Maîtrise de l'énergie,2020,103858.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Maîtrise de l'énergie,2020,103858.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Maîtrise de l'énergie,2020,103858.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Energies renouvelables,2020,94943.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Energies renouvelables,2020,94943.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Energies renouvelables,2020,94943.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Collecte et traitement des déchets,2020,100253.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Collecte et traitement des déchets,2020,100253.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Collecte et traitement des déchets,2020,100253.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Gestion des eaux usées,2020,53489.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Gestion des eaux usées,2020,53489.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Gestion des eaux usées,2020,53489.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2020,45803.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2020,45803.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2020,45803.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2020,28536.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2020,28536.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2020,28536.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2020,31007.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2020,31007.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2020,31007.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,R & D environnementale,2020,23323.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,R & D environnementale,2020,23323.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,R & D environnementale,2020,23323.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Ingénierie environnementale,2020,12338.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Ingénierie environnementale,2020,12338.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Ingénierie environnementale,2020,12338.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Protection de l'air extérieur,2020,11502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Protection de l'air extérieur,2020,11502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Protection de l'air extérieur,2020,11502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Gestion durable de la forêt,2020,10590.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Gestion durable de la forêt,2020,10590.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Gestion durable de la forêt,2020,10590.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Lutte contre le bruit,2020,4389.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Lutte contre le bruit,2020,4389.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Lutte contre le bruit,2020,4389.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Gestion des ressources en eau,2020,3955.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Gestion des ressources en eau,2020,3955.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Gestion des ressources en eau,2020,3955.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
Emploi dans les éco-activités ,Protection contre les radiations,2020,3275.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.65
Emploi dans les éco-activités ,Protection contre les radiations,2020,3275.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),18.34
Emploi dans les éco-activités ,Protection contre les radiations,2020,3275.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,80.01
